cusec;Codmun;Municipio;Provincia;RMH 2018;RMP 2018
0821703001;08217;Sant Joan Despí;Barcelona;29237;11461
0821703002;08217;Sant Joan Despí;Barcelona;29130;11308
0821703003;08217;Sant Joan Despí;Barcelona;28409;11202
0821703004;08217;Sant Joan Despí;Barcelona;29502;11562
0821703005;08217;Sant Joan Despí;Barcelona;29649;11257
0821704001;08217;Sant Joan Despí;Barcelona;55961;18888
0821705001;08217;Sant Joan Despí;Barcelona;49905;17710
0821705002;08217;Sant Joan Despí;Barcelona;60902;22308
0821801001;08218;Sant Joan de Vilatorrada;Barcelona;33396;12717
0821801002;08218;Sant Joan de Vilatorrada;Barcelona;34532;12484
0821801003;08218;Sant Joan de Vilatorrada;Barcelona;33760;12971
0821801005;08218;Sant Joan de Vilatorrada;Barcelona;34928;13067
0821801006;08218;Sant Joan de Vilatorrada;Barcelona;34636;12943
0821901001;08219;Vilassar de Mar;Barcelona;46684;16826
0821901002;08219;Vilassar de Mar;Barcelona;39240;15404
0821901003;08219;Vilassar de Mar;Barcelona;38646;14857
0821901004;08219;Vilassar de Mar;Barcelona;50775;17868
0821901005;08219;Vilassar de Mar;Barcelona;41173;16113
0821901006;08219;Vilassar de Mar;Barcelona;46072;17286
0821902001;08219;Vilassar de Mar;Barcelona;44235;16896
0821902002;08219;Vilassar de Mar;Barcelona;53089;20265
0821902003;08219;Vilassar de Mar;Barcelona;41052;16441
0821902004;08219;Vilassar de Mar;Barcelona;50765;18631
0821902005;08219;Vilassar de Mar;Barcelona;62995;21483
0821903001;08219;Vilassar de Mar;Barcelona;36570;14543
0821903002;08219;Vilassar de Mar;Barcelona;44123;16587
0821903003;08219;Vilassar de Mar;Barcelona;33039;11516
0821903004;08219;Vilassar de Mar;Barcelona;26114;9359
0822001001;08220;Sant Julià de Vilatorta;Barcelona;38727;14212
0822001002;08220;Sant Julià de Vilatorta;Barcelona;60046;19615
0822101001;08221;Sant Just Desvern;Barcelona;91933;32242
0822101002;08221;Sant Just Desvern;Barcelona;31105;12776
0822101003;08221;Sant Just Desvern;Barcelona;58168;22258
0822101004;08221;Sant Just Desvern;Barcelona;61626;24578
0822101005;08221;Sant Just Desvern;Barcelona;79479;25941
0822101006;08221;Sant Just Desvern;Barcelona;62736;22190
0822101007;08221;Sant Just Desvern;Barcelona;53460;19171
0822101008;08221;Sant Just Desvern;Barcelona;46789;19429
0822101009;08221;Sant Just Desvern;Barcelona;59664;22122
0822201001;08222;Sant Llorenç d'Hortons;Barcelona;38062;14271
0822301001;08223;Sant Llorenç Savall;Barcelona;31609;12488
0822401001;08224;Sant Martí de Centelles;Barcelona;31774;13111
0822501001;08225;Sant Martí d'Albars;Barcelona;40416;14074
0822601001;08226;Sant Martí de Tous;Barcelona;38406;13341
0822701001;08227;Sant Martí Sarroca;Barcelona;31964;11797
0822701002;08227;Sant Martí Sarroca;Barcelona;37846;13325
0822801001;08228;Sant Martí Sesgueioles;Barcelona;33473;12784
0822901001;08229;Sant Mateu de Bages;Barcelona;34947;14445
0823001001;08230;Premià de Dalt;Barcelona;51194;17949
0823001002;08230;Premià de Dalt;Barcelona;46326;15831
0823001003;08230;Premià de Dalt;Barcelona;27778;9657
0823001004;08230;Premià de Dalt;Barcelona;57195;19508
0823001005;08230;Premià de Dalt;Barcelona;27833;9897
0823001006;08230;Premià de Dalt;Barcelona;60175;19869
0823101001;08231;Sant Pere de Ribes;Barcelona;45959;17465
0823101002;08231;Sant Pere de Ribes;Barcelona;41546;15620
0823101003;08231;Sant Pere de Ribes;Barcelona;36530;13442
0823101004;08231;Sant Pere de Ribes;Barcelona;28554;10007
0823101005;08231;Sant Pere de Ribes;Barcelona;28409;10476
0823101006;08231;Sant Pere de Ribes;Barcelona;24969;8646
0823101007;08231;Sant Pere de Ribes;Barcelona;28640;10327
0823101008;08231;Sant Pere de Ribes;Barcelona;42461;15124
0823101009;08231;Sant Pere de Ribes;Barcelona;34949;12604
0823101010;08231;Sant Pere de Ribes;Barcelona;28953;10318
0823101011;08231;Sant Pere de Ribes;Barcelona;26236;9127
0823101012;08231;Sant Pere de Ribes;Barcelona;40637;14702
0823101013;08231;Sant Pere de Ribes;Barcelona;34733;13098
0823101014;08231;Sant Pere de Ribes;Barcelona;39737;16857
0823101015;08231;Sant Pere de Ribes;Barcelona;40323;14727
0823101016;08231;Sant Pere de Ribes;Barcelona;35971;13283
0823101017;08231;Sant Pere de Ribes;Barcelona;31281;11474
0823201001;08232;Sant Pere de Riudebitlles;Barcelona;34102;13098
0823301001;08233;Sant Pere de Torelló;Barcelona;32486;12698
0823301002;08233;Sant Pere de Torelló;Barcelona;35711;13794
0823401002;08234;Sant Pere de Vilamajor;Barcelona;36880;13813
0823401003;08234;Sant Pere de Vilamajor;Barcelona;35673;12790
0823401001;08234;Sant Pere de Vilamajor;Barcelona;39192;14007
0823501001;08235;Sant Pol de Mar;Barcelona;45287;17266
0823501002;08235;Sant Pol de Mar;Barcelona;37382;15502
0823501003;08235;Sant Pol de Mar;Barcelona;32339;14250
0823601001;08236;Sant Quintí de Mediona;Barcelona;29330;10999
0823701001;08237;Sant Quirze de Besora;Barcelona;34123;13061
0823701002;08237;Sant Quirze de Besora;Barcelona;33152;14226
0823801001;08238;Sant Quirze del Vallès;Barcelona;43652;17055
0823801002;08238;Sant Quirze del Vallès;Barcelona;72505;24226
0823801003;08238;Sant Quirze del Vallès;Barcelona;37094;13925
0823801004;08238;Sant Quirze del Vallès;Barcelona;61217;19451
0823801005;08238;Sant Quirze del Vallès;Barcelona;51963;17398
0823801006;08238;Sant Quirze del Vallès;Barcelona;60627;19110
0823801007;08238;Sant Quirze del Vallès;Barcelona;65288;20918
0823801008;08238;Sant Quirze del Vallès;Barcelona;61219;20735
0823801009;08238;Sant Quirze del Vallès;Barcelona;48237;15776
0823801010;08238;Sant Quirze del Vallès;Barcelona;43332;16141
0823801011;08238;Sant Quirze del Vallès;Barcelona;37430;14471
0823801012;08238;Sant Quirze del Vallès;Barcelona;58422;19506
0823901001;08239;Sant Quirze Safaja;Barcelona;47561;17902
0824001001;08240;Sant Sadurní d'Anoia;Barcelona;37382;15081
0824001002;08240;Sant Sadurní d'Anoia;Barcelona;35128;13129
0824001003;08240;Sant Sadurní d'Anoia;Barcelona;33375;11812
0824001004;08240;Sant Sadurní d'Anoia;Barcelona;45538;15258
0824002001;08240;Sant Sadurní d'Anoia;Barcelona;40132;15288
0824002002;08240;Sant Sadurní d'Anoia;Barcelona;37920;14064
0824002003;08240;Sant Sadurní d'Anoia;Barcelona;38153;13905
0824002004;08240;Sant Sadurní d'Anoia;Barcelona;40233;15129
0824101001;08241;Sant Sadurní d'Osormort;Barcelona;;.
0824201001;08242;Marganell;Barcelona;26641;12806
0824301001;08243;Santa Cecília de Voltregà;Barcelona;71455;20857
0824401001;08244;Santa Coloma de Cervelló;Barcelona;41273;14963
0824401002;08244;Santa Coloma de Cervelló;Barcelona;41728;15351
0824401003;08244;Santa Coloma de Cervelló;Barcelona;42250;13975
0824401004;08244;Santa Coloma de Cervelló;Barcelona;54558;16684
0824401005;08244;Santa Coloma de Cervelló;Barcelona;39521;13892
0824501001;08245;Santa Coloma de Gramenet;Barcelona;38671;14925
0824501002;08245;Santa Coloma de Gramenet;Barcelona;36445;13740
0824501003;08245;Santa Coloma de Gramenet;Barcelona;26107;9703
0824501004;08245;Santa Coloma de Gramenet;Barcelona;27513;9851
0824501005;08245;Santa Coloma de Gramenet;Barcelona;31336;11184
0824501006;08245;Santa Coloma de Gramenet;Barcelona;28429;10535
0824501007;08245;Santa Coloma de Gramenet;Barcelona;24527;7805
0824501008;08245;Santa Coloma de Gramenet;Barcelona;25012;8306
0824501009;08245;Santa Coloma de Gramenet;Barcelona;27309;10072
0824501010;08245;Santa Coloma de Gramenet;Barcelona;27170;8991
0824501011;08245;Santa Coloma de Gramenet;Barcelona;27414;10428
0824501012;08245;Santa Coloma de Gramenet;Barcelona;32423;12694
0824501013;08245;Santa Coloma de Gramenet;Barcelona;34620;12594
0824501014;08245;Santa Coloma de Gramenet;Barcelona;39913;14745
0824501015;08245;Santa Coloma de Gramenet;Barcelona;32474;12025
0824501016;08245;Santa Coloma de Gramenet;Barcelona;36876;14038
0824501017;08245;Santa Coloma de Gramenet;Barcelona;30950;11851
0824501018;08245;Santa Coloma de Gramenet;Barcelona;30887;12336
0824501019;08245;Santa Coloma de Gramenet;Barcelona;31072;12370
0824502001;08245;Santa Coloma de Gramenet;Barcelona;28449;11356
0824502002;08245;Santa Coloma de Gramenet;Barcelona;30946;12030
0824502003;08245;Santa Coloma de Gramenet;Barcelona;30739;11173
0824502004;08245;Santa Coloma de Gramenet;Barcelona;25958;9093
0824502005;08245;Santa Coloma de Gramenet;Barcelona;27286;9538
0824502006;08245;Santa Coloma de Gramenet;Barcelona;26399;9830
0824502007;08245;Santa Coloma de Gramenet;Barcelona;30689;11228
0824502008;08245;Santa Coloma de Gramenet;Barcelona;28283;10424
0824502009;08245;Santa Coloma de Gramenet;Barcelona;28283;10025
0824502010;08245;Santa Coloma de Gramenet;Barcelona;24975;9449
0824502011;08245;Santa Coloma de Gramenet;Barcelona;26242;9263
0824503001;08245;Santa Coloma de Gramenet;Barcelona;28287;10603
0824503002;08245;Santa Coloma de Gramenet;Barcelona;29035;11663
0824503003;08245;Santa Coloma de Gramenet;Barcelona;27082;10074
0824503004;08245;Santa Coloma de Gramenet;Barcelona;27578;10260
0824503005;08245;Santa Coloma de Gramenet;Barcelona;25400;9202
0824503006;08245;Santa Coloma de Gramenet;Barcelona;28852;10554
0824503007;08245;Santa Coloma de Gramenet;Barcelona;30275;11919
0824503008;08245;Santa Coloma de Gramenet;Barcelona;30239;11403
0824503009;08245;Santa Coloma de Gramenet;Barcelona;31521;12481
0824503010;08245;Santa Coloma de Gramenet;Barcelona;35420;12686
0824503011;08245;Santa Coloma de Gramenet;Barcelona;31819;11760
0824503012;08245;Santa Coloma de Gramenet;Barcelona;29406;10930
0824503013;08245;Santa Coloma de Gramenet;Barcelona;30455;11607
0824503014;08245;Santa Coloma de Gramenet;Barcelona;29059;10552
0824503015;08245;Santa Coloma de Gramenet;Barcelona;41881;13822
0824503016;08245;Santa Coloma de Gramenet;Barcelona;28905;11125
0824503017;08245;Santa Coloma de Gramenet;Barcelona;32993;13023
0824504001;08245;Santa Coloma de Gramenet;Barcelona;32701;13022
0824504002;08245;Santa Coloma de Gramenet;Barcelona;34321;13450
0824504003;08245;Santa Coloma de Gramenet;Barcelona;34171;12508
0824504004;08245;Santa Coloma de Gramenet;Barcelona;31948;12805
0824504005;08245;Santa Coloma de Gramenet;Barcelona;30463;12054
0824504006;08245;Santa Coloma de Gramenet;Barcelona;29501;11989
0824504007;08245;Santa Coloma de Gramenet;Barcelona;29869;11959
0824504008;08245;Santa Coloma de Gramenet;Barcelona;31276;12420
0824504009;08245;Santa Coloma de Gramenet;Barcelona;29566;12153
0824504010;08245;Santa Coloma de Gramenet;Barcelona;29776;11626
0824504011;08245;Santa Coloma de Gramenet;Barcelona;30408;10890
0824504012;08245;Santa Coloma de Gramenet;Barcelona;26943;10129
0824504013;08245;Santa Coloma de Gramenet;Barcelona;31226;12358
0824504014;08245;Santa Coloma de Gramenet;Barcelona;28891;11150
0824504015;08245;Santa Coloma de Gramenet;Barcelona;25592;9557
0824504016;08245;Santa Coloma de Gramenet;Barcelona;30506;11763
0824505001;08245;Santa Coloma de Gramenet;Barcelona;25012;8459
0824505002;08245;Santa Coloma de Gramenet;Barcelona;26391;9671
0824505003;08245;Santa Coloma de Gramenet;Barcelona;28929;9881
0824505004;08245;Santa Coloma de Gramenet;Barcelona;28231;10257
0824505005;08245;Santa Coloma de Gramenet;Barcelona;24604;9114
0824505006;08245;Santa Coloma de Gramenet;Barcelona;26201;8508
0824505007;08245;Santa Coloma de Gramenet;Barcelona;25032;8663
0824505008;08245;Santa Coloma de Gramenet;Barcelona;24534;7888
0824505009;08245;Santa Coloma de Gramenet;Barcelona;25844;9124
0824505010;08245;Santa Coloma de Gramenet;Barcelona;23929;7658
0824505011;08245;Santa Coloma de Gramenet;Barcelona;25537;8367
0824505012;08245;Santa Coloma de Gramenet;Barcelona;25292;8044
0824505013;08245;Santa Coloma de Gramenet;Barcelona;24969;8393
0824505014;08245;Santa Coloma de Gramenet;Barcelona;28753;10070
0824505015;08245;Santa Coloma de Gramenet;Barcelona;26228;8743
0824505016;08245;Santa Coloma de Gramenet;Barcelona;28583;10693
0824505017;08245;Santa Coloma de Gramenet;Barcelona;24190;7728
0824505018;08245;Santa Coloma de Gramenet;Barcelona;22725;7086
0824505019;08245;Santa Coloma de Gramenet;Barcelona;27714;10588
0824506001;08245;Santa Coloma de Gramenet;Barcelona;28566;10613
0824506002;08245;Santa Coloma de Gramenet;Barcelona;25634;8644
0824506003;08245;Santa Coloma de Gramenet;Barcelona;25261;9029
0824506004;08245;Santa Coloma de Gramenet;Barcelona;27609;9921
0824506005;08245;Santa Coloma de Gramenet;Barcelona;26900;8273
0824506006;08245;Santa Coloma de Gramenet;Barcelona;25927;7719
0824506007;08245;Santa Coloma de Gramenet;Barcelona;25457;7506
0824506008;08245;Santa Coloma de Gramenet;Barcelona;25341;7974
0824506009;08245;Santa Coloma de Gramenet;Barcelona;24267;8064
0824506010;08245;Santa Coloma de Gramenet;Barcelona;22911;6853
0824506011;08245;Santa Coloma de Gramenet;Barcelona;24848;7248
0824506012;08245;Santa Coloma de Gramenet;Barcelona;27014;7941
0824506013;08245;Santa Coloma de Gramenet;Barcelona;24012;8465
0824506014;08245;Santa Coloma de Gramenet;Barcelona;24406;7492
0824506015;08245;Santa Coloma de Gramenet;Barcelona;23135;6534
0824506016;08245;Santa Coloma de Gramenet;Barcelona;22432;6733
0824506017;08245;Santa Coloma de Gramenet;Barcelona;22048;6646
0824601001;08246;Santa Eugènia de Berga;Barcelona;35959;13344
0824701001;08247;Santa Eulàlia de Riuprimer;Barcelona;39241;13819
0824801001;08248;Santa Eulàlia de Ronçana;Barcelona;39037;13859
0824801002;08248;Santa Eulàlia de Ronçana;Barcelona;40892;14123
0824901001;08249;Santa Fe del Penedès;Barcelona;43063;13846
0825001001;08250;Santa Margarida de Montbui;Barcelona;38620;14482
0825001002;08250;Santa Margarida de Montbui;Barcelona;27906;10256
0825001003;08250;Santa Margarida de Montbui;Barcelona;28135;10594
0825001004;08250;Santa Margarida de Montbui;Barcelona;29606;11310
0825001005;08250;Santa Margarida de Montbui;Barcelona;27033;9923
0825001006;08250;Santa Margarida de Montbui;Barcelona;26217;9497
0825001007;08250;Santa Margarida de Montbui;Barcelona;24791;9163
0825101001;08251;Santa Margarida i els Monjos;Barcelona;34162;13016
0825101002;08251;Santa Margarida i els Monjos;Barcelona;33254;12092
0825101003;08251;Santa Margarida i els Monjos;Barcelona;32092;11311
0825101004;08251;Santa Margarida i els Monjos;Barcelona;30364;10866
0825201001;08252;Barberà del Vallès;Barcelona;36758;12919
0825201002;08252;Barberà del Vallès;Barcelona;38637;13233
0825201003;08252;Barberà del Vallès;Barcelona;28749;10794
0825201004;08252;Barberà del Vallès;Barcelona;29856;11167
0825201005;08252;Barberà del Vallès;Barcelona;30386;10829
0825201006;08252;Barberà del Vallès;Barcelona;31361;11885
0825201007;08252;Barberà del Vallès;Barcelona;39498;14934
0825201008;08252;Barberà del Vallès;Barcelona;31900;11959
0825201009;08252;Barberà del Vallès;Barcelona;31990;12275
0825201010;08252;Barberà del Vallès;Barcelona;40344;14963
0825201011;08252;Barberà del Vallès;Barcelona;41647;14477
0825201018;08252;Barberà del Vallès;Barcelona;30293;11919
0825201019;08252;Barberà del Vallès;Barcelona;32483;11836
0825201020;08252;Barberà del Vallès;Barcelona;29800;11370
0825201021;08252;Barberà del Vallès;Barcelona;33560;11622
0825201022;08252;Barberà del Vallès;Barcelona;42206;14815
0825201023;08252;Barberà del Vallès;Barcelona;48526;17259
0825201024;08252;Barberà del Vallès;Barcelona;30145;11355
0825201025;08252;Barberà del Vallès;Barcelona;35214;13113
0825201026;08252;Barberà del Vallès;Barcelona;37971;13317
0825201027;08252;Barberà del Vallès;Barcelona;36868;14720
0825201028;08252;Barberà del Vallès;Barcelona;40238;14133
0825201029;08252;Barberà del Vallès;Barcelona;41978;14343
0825301001;08253;Santa Maria de Besora;Barcelona;30143;13263
0825401001;08254;Esquirol, L';Barcelona;37088;14598
0825501001;08255;Santa Maria de Merlès;Barcelona;45884;13466
0825601001;08256;Santa Maria de Martorelles;Barcelona;40487;14161
0825701001;08257;Santa Maria de Miralles;Barcelona;33535;14723
0825801001;08258;Santa Maria d'Oló;Barcelona;32501;13130
0825901001;08259;Santa Maria de Palautordera;Barcelona;29556;11273
0825901002;08259;Santa Maria de Palautordera;Barcelona;37237;13731
0825901003;08259;Santa Maria de Palautordera;Barcelona;39973;13983
0825901004;08259;Santa Maria de Palautordera;Barcelona;41072;15644
0826001015;08260;Santa Perpètua de Mogoda;Barcelona;34060;12570
0826001016;08260;Santa Perpètua de Mogoda;Barcelona;44667;14156
0826001001;08260;Santa Perpètua de Mogoda;Barcelona;30843;11736
0826001002;08260;Santa Perpètua de Mogoda;Barcelona;32573;12536
0826001003;08260;Santa Perpètua de Mogoda;Barcelona;35771;13436
0826001004;08260;Santa Perpètua de Mogoda;Barcelona;25617;8448
0826001005;08260;Santa Perpètua de Mogoda;Barcelona;31620;10367
0826001006;08260;Santa Perpètua de Mogoda;Barcelona;29844;11462
0826001007;08260;Santa Perpètua de Mogoda;Barcelona;39389;13439
0826001008;08260;Santa Perpètua de Mogoda;Barcelona;38684;13652
0826001009;08260;Santa Perpètua de Mogoda;Barcelona;39895;14961
0826001010;08260;Santa Perpètua de Mogoda;Barcelona;36869;14431
0826001011;08260;Santa Perpètua de Mogoda;Barcelona;36195;13820
0826001012;08260;Santa Perpètua de Mogoda;Barcelona;34144;12143
0826001013;08260;Santa Perpètua de Mogoda;Barcelona;51711;15407
0826001014;08260;Santa Perpètua de Mogoda;Barcelona;38925;13462
0826101001;08261;Santa Susanna;Barcelona;36643;13131
0826101002;08261;Santa Susanna;Barcelona;33144;12160
0826201001;08262;Sant Vicenç de Castellet;Barcelona;30064;11912
0826201002;08262;Sant Vicenç de Castellet;Barcelona;30993;11912
0826201003;08262;Sant Vicenç de Castellet;Barcelona;31203;12331
0826202001;08262;Sant Vicenç de Castellet;Barcelona;29440;11430
0826202002;08262;Sant Vicenç de Castellet;Barcelona;30823;11756
0826301001;08263;Sant Vicenç dels Horts;Barcelona;36644;13591
0826301002;08263;Sant Vicenç dels Horts;Barcelona;37722;13819
0826301003;08263;Sant Vicenç dels Horts;Barcelona;36419;13169
0826301004;08263;Sant Vicenç dels Horts;Barcelona;37257;13102
0826301005;08263;Sant Vicenç dels Horts;Barcelona;37068;13281
0826301006;08263;Sant Vicenç dels Horts;Barcelona;33197;11900
0826301007;08263;Sant Vicenç dels Horts;Barcelona;37461;13310
0826301008;08263;Sant Vicenç dels Horts;Barcelona;33612;12524
0826301009;08263;Sant Vicenç dels Horts;Barcelona;30808;12149
0826301010;08263;Sant Vicenç dels Horts;Barcelona;33658;12356
0826301011;08263;Sant Vicenç dels Horts;Barcelona;34767;12660
0826301012;08263;Sant Vicenç dels Horts;Barcelona;25914;9604
0826302001;08263;Sant Vicenç dels Horts;Barcelona;28715;9749
0826302002;08263;Sant Vicenç dels Horts;Barcelona;30763;10961
0826302003;08263;Sant Vicenç dels Horts;Barcelona;32922;10871
0826303001;08263;Sant Vicenç dels Horts;Barcelona;32620;11479
